movie_id,keyword_id
34977,5340
34977,9826
34977,13142
34977,156764
34977,167164
34977,231231
127884,9714
127884,10292
127884,161663
127884,177201
127884,194310
127884,194311
111083,351
111083,378
111083,572
111083,703
111083,1284
111083,1326
111083,9016
111083,9673
111083,9748
111083,9826
111083,10326
111083,184402
72660,983
72660,9986
72660,33768
72660,158718
72660,163037
72660,190101
72660,222927
91739,497
91739,12999
105526,387
105526,824
105526,1013
105526,1228
105526,2393
105526,4573
105526,10198
105526,10199
105526,18068
105526,33518
105526,41515
105526,158718
105526,180002
105526,185927
105526,186618
105526,186621
56500,726
56500,12420
50158,894
50158,14766
50158,186819
50158,187056
49521,83
49521,849
49521,9715
49521,9717
49521,10761
49521,14909
49521,161184
49521,163455
49521,229266
53411,214549
156700,708
156700,6270
156700,10683
156700,13130
85047,187056
87567,2393
87567,6038
87567,15160
87567,178131
128215,160963
128215,172971
128215,229520
121873,1739
121873,2606
121873,2652
121873,3575
121873,4620
121873,5565
121873,11038
121873,187056
121873,190252
121873,190253
121873,192230
158015,4565
158015,7246
158015,14903
158015,221957
158015,221958
158015,221960
121677,242
121677,321
121677,1562
121677,1566
121677,2156
121677,5471
121677,5636
121677,6711
121677,11933
121677,18035
121677,187056
174188,6548
174188,8685
174188,10267
174188,12332
174188,13130
135317,1507
135317,3428
135317,3667
135317,167506
40244,616
40244,3392
40244,6152
40244,10864
40244,154842
40244,155730
40244,178647
52034,803
52034,1468
52034,9663
52034,10875
52034,12563
52034,209992
52034,229255
52034,236175
84765,232698
91334,187056
224600,470
224600,782
224600,180087
96936,6562
96936,8201
96936,9727
96936,10123
96936,10232
96936,11514
96936,11728
96936,12396
96936,185722
96936,187056
6636,642
62211,1299
62211,5984
62211,6186
62211,10336
62211,12392
62211,13160
62211,163303
62211,179430
192538,5895
160085,9673
160085,10594
160085,14602
104739,187056
167494,3679
119838,441
119838,497
119838,194576
35862,4931
35862,169618
39544,2343
39544,2407
39544,3321
39544,6511
39544,9552
39544,12347
39544,18447
39544,165300
39544,179636
39544,179645
39544,179655
39544,179661
39544,179668
39544,179670
39544,210024
96599,2831
96599,6019
96599,11426
96599,13059
96599,187056
80518,6091
80518,33501
80518,161395
80518,202335
80518,210024
201485,15291
201485,181356
103620,549
103620,2863
103620,9714
103620,9826
103620,10292
103620,10714
103620,14808
103620,165288
103620,210012
128124,187056
108726,949
108726,156661
108726,157251
108726,161520
68726,4565
68726,10891
68726,11100
68726,12332
68726,156395
68726,179431
68726,209714
177271,9715
177271,10324
177271,10336
177271,10486
177271,163455
152742,5918
152742,198318
152742,201385
152742,220933
152742,221810
138907,187056
141955,8250
141955,10181
141955,12541
118998,5744
118998,6078
118998,157657
118998,168622
72190,4565
72190,12332
72190,12377
72190,160381
72190,180635
72190,186565
68724,4565
68724,156039
68724,179823
159004,10183
41586,4668
41586,4918
41586,6648
41586,33671
41586,33699
41586,155715
59584,155494
59584,155495
38178,156205
39982,1262
39982,6174
39982,6259
39982,11221
39982,11663
39982,14805
39982,14819
31221,4414
185562,2988
185562,6587
58293,2887
58293,155730
137037,4344
126277,259
126277,4585
126277,10292
126277,12105
126277,13006
126277,157959
126277,187056
126277,193217
174772,306
174772,1612
174772,161293
174772,163053
174772,195114
174772,203519
67272,3741
67272,10818
179826,1415
179826,6152
179826,8087
179826,9840
179826,10267
179826,206813
180050,494
101449,3485
101449,9716
101449,199630
42527,161849
42527,167104
42527,196500
120303,3133
120303,5331
93456,4289
93456,7397
93456,13072
93456,15300
93456,179431
93456,184783
93456,190999
93456,209714
117251,840
117251,10410
117251,41249
117251,192099
107985,10150
107985,12332
107985,33452
107985,172514
139329,478
139329,180999
136418,960
136418,5964
136418,11436
167726,1918
167726,1946
167726,3739
167726,3914
167726,18295
167726,41607
167726,187056
86410,1890
86410,158927
136795,1680
136795,1812
136795,167541
57201,1556
57201,2673
57201,5385
57201,5901
57201,9104
57201,9503
57201,10685
57201,10909
57201,13008
57201,178867
57201,179419
57201,222787
57201,228232
80597,2109
80597,2111
80597,3321
80597,5136
80597,9610
80597,9736
80597,11117
80597,14659
80597,157938
80597,157955
80597,170578
80597,173629
80597,173631
80597,173634
80597,173635
80597,173637
80597,173642
80597,173643
80597,173644
80597,173645
80597,173646
80597,187056
80597,210608
193878,10911
193878,11677
193878,12541
193878,15106
193878,33626
193878,160025
193878,181085
193878,188991
193878,208223
193878,208764
193878,237302
25789,242
25789,3521
25789,10614
25789,10616
25789,10617
80368,9826
80368,11260
80368,156544
80368,207928
117377,825
117377,5157
117377,6351
117377,11829
117377,12097
117377,188950
117530,12354
151085,187056
72140,207317
120892,1415
120892,5202
120892,41393
120892,166262
120892,168697
124157,159339
124157,159343
124157,159747
124157,170212
124157,184188
81167,242
81167,3412
81167,4434
81167,5565
81167,6964
81167,6966
81167,13028
81167,14530
81167,155816
81167,207716
109099,1566
109099,1936
109099,2276
109099,2483
109099,3182
109099,5306
109099,9714
109099,9823
109099,9826
109099,10768
109099,15086
109099,33740
109099,40879
109099,201911
29751,163455
29751,191415
30654,10183
127872,572
127872,1192
127872,6078
127872,9937
127872,13059
127872,156316
127872,167164
38429,187056
124071,1601
124071,2150
124071,2231
124071,10776
124071,33067
124071,156805
124071,163081
155055,818
155055,1415
155055,6149
155055,9826
155055,13092
155055,156091
155055,173719
155055,189402
24935,10327
24935,12377
159117,10292
159117,12377
159117,12553
159117,163053
159117,210012
159117,220376
24939,3335
24939,10327
24939,12377
45556,2642
45556,15160
45556,155372
45556,220509
45556,220510
159005,187056
119844,497
141733,572
141733,1329
141733,1459
141733,4707
141733,5774
141733,6149
141733,9826
141733,10292
141733,10776
141733,11221
141733,11492
141733,11826
141733,13063
141733,14819
141733,14882
141733,15483
141733,18101
141733,157758
141733,158169
141733,162413
141733,167095
141733,207446
141733,210654
141733,221095
141733,223198
141733,225938
43562,18292
43562,157136
43562,186957
359010,798
359010,9890
359010,14574
26018,1279
26018,3721
26018,10163
26018,10637
26018,10638
26018,192606
20223,293
20223,2177
20223,6270
20223,8201
20223,11870
20223,14624
20223,34130
20223,211558
20223,225061
20223,233617
20223,236997
20223,236998
108209,1160
108209,10911
157386,7464
157386,10683
157386,13130
157386,33910
157386,223438
112200,3456
112200,5906
112200,9799
112200,40952
157375,236
157375,242
157375,572
157375,1526
157375,10499
157375,10776
157375,12193
157375,13130
157375,14534
157375,157955
157375,160961
157375,166262
157375,187056
154779,187056
132064,2231
132064,4426
132064,10338
132064,11546
132064,13006
132064,14707
132064,229664
132064,237839
439056,6149
127846,509
127846,1650
127846,2800
127846,4245
127846,9826
127846,12988
127846,155238
127846,158022
127846,200808
127846,219391
127846,219392
193346,11700
91063,1003
91063,7984
91063,9194
91063,187056
91063,192638
173210,11615
157115,210012
181649,191012
199327,217326
205321,387
205321,720
205321,966
205321,2213
205321,2215
205321,10563
205321,11221
205321,12394
205321,14527
205321,14601
205321,15017
205321,15097
205321,156321
205321,173272
178946,9716
111969,9673
111969,10183
111969,14534
111969,18035
111969,155251
111969,156455
61198,3721
61198,3923
61198,4995
61198,5884
61198,5976
61198,15070
61198,15071
404211,1550
404211,6086
404211,7336
404211,18233
404211,156208
404211,162766
404211,163081
404211,226919
24646,2702
24646,6075
5898,572
5898,797
5898,1706
5898,3030
5898,3715
5898,6255
5898,33618
5898,157902
5898,176783
5898,188950
5898,189400
5898,202620
5898,202621
5898,202623
157354,796
157354,9672
157354,12425
157354,15061
157354,197702
247749,1261
247749,33673
247749,206865
64519,1279
64519,2800
64519,6135
64519,10638
64519,11494
64519,41329
64519,190700
132939,1859
132939,6174
206324,795
206324,1721
206324,2274
206324,4728
206324,5565
206324,5923
206324,6162
206324,9673
206324,9890
206324,10089
206324,18035
206324,159290
206324,210313
206324,221868
206851,470
29345,1299
29345,1852
29345,1865
29345,4458
29345,10124
29345,14674
29345,18034
29345,33553
29345,208856
29345,215001
29345,226476
149085,779
149085,11051
30183,12377
49524,1321
49524,4668
49524,9104
49524,9748
49524,10327
49524,162846
49524,207199
41180,13059
41180,185722
41180,231069
183011,679
183011,849
183011,10761
183011,155030
183011,163455
183011,186760
62441,12617
62441,13042
62441,157301
62441,159289
62441,159290
197602,293
197602,2671
197602,6212
197602,7984
197602,193285
182127,5565
199420,9706
199420,162954
199420,163949
199420,179430
199420,179431
77663,414
77663,1662
77663,3623
77663,5651
77663,9748
77663,10292
77663,11221
77663,14819
77663,33688
77663,163853
77663,193078
77663,212757
77663,220629
100287,187056
77173,6017
77173,14760
77173,156176
179111,393
179111,41410
179111,162846
138843,1156
138843,2626
138843,5713
138843,9672
138843,13127
138843,15043
138843,162846
138843,188989
138843,228897
138843,228936
54320,1533
54320,9882
54320,14626
54320,156039
54320,190742
51481,187056
51481,189964
178809,2219
178809,4565
178809,5769
178809,188266
178809,208048
172847,6241
172847,9713
172847,13088
172847,14955
172847,18034
172847,202692
172847,220608
39308,2831
39308,5678
39308,10506
39308,160064
39308,178645
39308,197359
39308,210856
5646,293
5646,6110
209204,187056
87245,339
87245,977
87245,1860
87245,1956
87245,2652
87245,9826
87245,13005
87245,14819
174322,206044
77950,240
77950,830
77950,1566
77950,3428
77950,3720
77950,4455
77950,6525
77950,9713
77950,33637
77950,167986
42871,5153
42871,5301
42871,5905
42871,163674
76170,233
76170,1462
76170,1852
76170,2504
76170,8828
76170,9715
76170,9717
76170,10761
76170,179431
191231,9743
191231,10158
191231,190042
17303,2658
17303,5452
17303,5956
17303,10727
17303,158569
23368,6123
23368,6126
23368,10594
23368,11061
23368,14737
23368,188950
47089,9840
47089,12279
47089,167043
159138,187056
172533,10556
172533,14522
172533,14534
172533,171993
123261,187056
146216,90
146216,212
146216,591
146216,2139
146216,14555
146216,166571
146216,182185
59558,10278
59558,11221
59558,14652
59558,185379
177221,12377
177221,167043
177221,186565
177221,210012
198062,5483
198062,8631
198062,14886
198062,185863
19593,8828
19593,9181
19593,10988
19593,13116
19593,13118
19593,156321
19593,179100
19593,179102
47404,181345
180948,10325
180948,11719
180948,15483
284231,6038
284231,10148
284231,193173
66753,393
66753,589
66753,1562
46729,10183
115046,572
115046,1664
115046,13059
62843,293
62843,2871
62843,10772
165213,11199
165213,13142
165213,158540
165213,167254
165213,170212
165213,207268
188468,918
188468,189397
79850,33885
79850,192311
192126,9748
192126,10022
192126,156175
160139,477
160139,9957
117856,471
117856,720
117856,2597
27957,321
27957,502
27957,5733
27957,10794
27957,11029
27957,11030
27957,11031
27957,11032
173938,5129
173938,173208
138308,5901
136400,1568
136400,4654
136400,9717
136400,10594
136400,10718
136400,15363
136400,156805
127905,187056
125164,390
125164,10683
125164,161155
168138,4565
157016,4240
157016,187056
85984,1946
85984,166329
85984,187056
85984,233041
89325,179430
160588,582
160588,1156
160588,14512
160588,34143
160588,157291
160588,197222
153738,2109
153738,2652
153738,10568
153738,11800
153738,163053
179144,567
179144,588
179144,716
179144,818
179144,1421
179144,2334
179144,2483
179144,2679
179144,3258
179144,8508
179144,9673
179144,14765
179144,14893
179144,14964
31354,236
31354,596
31354,2136
31354,2276
31354,2483
31354,3487
31354,4891
31354,8201
31354,9826
31354,14964
31354,33879
31354,170850
31354,201283
31354,201284
102867,1415
102867,10103
102867,187056
109729,572
109729,596
109729,931
109729,2483
109729,3182
109729,6318
109729,9468
109729,12396
109729,13073
109729,155262
109729,156279
109729,157154
109729,166329
109729,207899
109729,226106
109729,229299
109729,233082
26622,10163
26622,10726
26622,12670
26622,156121
77664,5202
77664,13130
77664,14544
77664,18035
43167,191107
11144,131
11144,1422
11144,5319
11144,5420
11144,6075
11144,8976
11144,11138
11144,13042
11144,13065
11144,174244
11614,396
11614,2792
11614,4613
11614,5572
11614,13142
58447,9715
58447,156345
58447,190629
244447,3262
244447,9935
22924,4898
22924,195402
121831,187056
191619,1357
191619,1422
191619,1889
191619,6270
191619,44042
44796,1721
44796,9685
44796,9882
44796,9951
44796,10183
19154,1603
19154,6968
19154,9951
50277,1010
50277,10738
50277,33632
50277,47020
50277,207671
77645,798
77645,12442
77645,15225
83040,187056
189242,167043
185574,9716
4548,1454
4548,7171
4548,9748
4548,11162
4548,187056
76285,351
76285,2034
76285,14667
76285,180548
76285,180909
76285,180912
76285,209714
76285,221835
76285,221836
76285,223438
77931,10244
77931,10336
77931,15072
177699,635
177699,1224
177699,1562
177699,18233
177699,160025
177699,194287
23535,679
23535,1373
23535,2964
23535,4565
23535,7920
23535,9826
23535,10508
23535,10873
23535,11034
23535,12190
23535,12670
23535,14544
23535,14857
23535,14964
23535,167254
23535,190161
158743,316
158743,612
158743,5801
158743,6104
158743,12969
158743,196056
58218,3098
58218,5159
58218,10093
58218,14999
58218,15001
201676,2343
201676,5734
201676,6054
201676,6270
201676,6993
201676,7376
201676,9994
201676,10266
201676,10542
201676,10842
201676,10988
201676,12446
201676,14659
201676,163227
201676,166229
201676,186846
201676,187864
201676,207372
30143,272
30143,1160
30143,4978
30143,210024
42502,1577
42502,1721
42502,4457
42502,5890
42502,10183
42502,10226
42502,10685
42502,11318
42502,11547
42502,13014
42502,34079
42502,183881
76544,478
76544,779
76544,11051
76544,11259
76544,220895
38120,409
38120,1454
38120,2580
38120,3392
38120,6956
38120,9826
38120,10183
38120,10560
38120,12377
38120,14785
38120,33461
38120,199971
38120,207891
38120,233168
36089,1299
36089,7038
36089,9738
36089,11034
36089,15053
36089,183787
113148,1890
113148,1891
113148,3306
113148,9276
113148,11004
113148,14522
113148,155497
113148,164315
113148,208289
113148,226038
113148,238223
113148,238224
113148,238225
44545,1299
44545,4375
44545,9826
44545,10794
44545,11034
44545,12564
21683,849
21683,9748
21683,10486
21683,156525
21683,163455
65291,849
65291,9715
65291,9717
65291,10844
65291,163455
65291,187056
35919,703
35919,2652
35919,2708
35919,6149
35919,9748
35919,9826
35919,10124
35919,10770
35919,12377
35919,13142
35919,14760
35919,14831
35919,174413
35919,187579
35919,189401
212994,1880
212994,18257
212994,182414
212994,214549
61954,1373
61954,4565
61954,6270
61954,9663
61954,9826
61954,11034
61954,12190
61954,14544
61954,234641
138832,534
138832,6149
138832,10726
138832,13037
138832,14964
138832,18035
157862,4552
157862,6783
157862,6951
157862,10685
157862,206850
39957,1646
39957,2215
39957,4809
39957,9937
39957,18029
39957,158130
212927,4344
212927,9833
212927,10180
212927,187056
110410,18230
18851,977
18851,10483
18851,12545
259808,11038
259808,33519
97008,7486
97008,34244
59859,853
59859,1308
59859,8828
59859,9715
59859,179430
59859,213104
87421,4565
87421,9748
87421,9951
87421,13194
87421,156395
151960,8086
151960,9878
151960,11500
54266,782
54266,1462
54266,1794
54266,4501
54266,9663
54266,10157
54266,10491
54266,33768
54266,155841
54266,192213
155751,934
155751,1415
155751,18068
155751,159961
155751,178854
37312,3721
37312,7151
37312,9974
37312,10073
37312,15178
37312,157748
37312,160021
59735,5086
59735,9677
59735,14742
59735,15001
59735,208090
158999,4676
158999,155529
158999,187056
115348,470
115348,818
115348,2340
115348,3088
115348,9758
115348,10685
27003,530
27003,3098
27003,7375
27003,9552
27003,33505
149870,233
149870,334
149870,1956
149870,3521
149870,3800
149870,5565
149870,5571
149870,9673
149870,157282
149870,159845
24631,187056
26158,339
26158,14785
198210,657
198210,6149
198210,173224
198210,199582
198210,203113
198210,220356
204128,187056
115782,5565
115782,6104
115782,9672
115782,157935
115782,161160
115782,171068
123553,290
123553,3133
123553,12564
123553,157667
123553,186420
123553,186423
123553,186425
123553,223438
98412,167043
98412,187056
47559,2470
47559,5136
47559,5331
47559,9895
47559,10183
47559,10508
47559,10873
47559,12105
154282,2726
154282,4076
154282,4212
154282,4501
154282,5091
154282,5301
154282,14964
154282,33780
154282,171993
154282,172865
154282,187056
154282,207792
154282,207793
92506,3515
92506,3681
92506,6123
92506,6126
92506,14737
184020,1649
184020,3739
184020,5091
184020,8080
184020,10235
184020,13027
184020,14512
184020,164829
184020,187056
184020,191440
132363,833
132363,1307
132363,5565
132363,163116
157360,2398
157360,15300
157360,159431
157360,187056
157360,192185
54133,1608
54133,3321
54133,4083
54133,9748
54133,11857
54133,189921
152748,1228
152748,1261
152748,1556
152748,7281
152748,9503
152748,9777
152748,10235
152748,10718
152748,15090
152748,156786
152748,161999
152748,238193
49542,187056
35895,1930
35895,8015
35895,195402
122906,212
122906,494
122906,4379
83114,7944
205022,4412
205022,4516
205022,5552
205022,10540
205022,160846
205022,189984
205022,206962
205022,220437
205022,220438
205022,220440
98064,187056
15440,3030
15440,10794
15440,11612
56937,1191
56937,11336
56937,13130
56937,14624
56937,15127
30689,1936
30689,11039
30689,11040
30689,156823
122088,941
122088,3901
122088,11508
122088,33476
122088,187056
122088,200684
122088,200685
122088,212915
130055,1157
30061,83
30061,849
30061,9715
30061,9717
30061,9887
30061,163455
30061,187056
117924,387
117924,904
117924,1700
117924,2393
117924,13159
117924,164734
117924,179461
117924,179467
117924,179468
117924,179472
117924,179485
117924,187056
91690,916
91690,1577
98568,3623
98568,4379
98568,9720
98568,13209
98568,44451
98568,191004
98568,208757
154019,6075
154019,11268
199373,1419
199373,10685
199373,10714
199373,10958
199373,33688
66608,2398
66608,2652
66608,3133
66608,11931
66608,44443
116764,572
116764,2483
116764,3616
116764,3687
116764,10776
116764,14964
250155,520
250155,5565
250155,10508
250155,156321
83899,5332
83899,9848
83899,10292
83899,11040
83899,14546
83899,14903
83899,166735
83899,210012
51166,9799
51166,210083
107239,380
107239,156018
46891,187056
66148,2797
66148,6038
66148,154802
96252,10920
96252,13130
77123,9920
77123,10280
77123,193573
107231,3588
107231,4129
107231,177973
83272,6895
83272,215397
242920,378
25756,291
25756,380
25756,663
25756,5451
25756,5707
25756,9701
25756,9826
25756,9859
25756,10333
25756,11616
25756,18118
25756,161958
25756,173298
25756,196794
25756,196797
25756,196799
169209,10051
169209,159660
39005,1418
39005,6118
39005,6129
39005,161817
39005,214549
29231,2334
29231,10051
29231,10712
29231,18354
29231,189574
48319,9937
129432,187056
138496,1353
138496,1706
138496,5657
138496,15218
122372,1909
122372,3616
122372,162846
17886,2766
17886,3664
17886,4884
33028,1003
33028,3450
33028,10787
33028,163895
33028,180100
33028,180550
33028,198643
168496,236
168496,10644
168496,13059
127651,9748
127651,172139
127651,173251
127651,221000
202495,5746
32389,2172
32389,4779
32389,6149
32389,15009
33196,720
33196,966
33196,1872
33196,2581
33196,6941
33196,10235
33196,10586
33196,10617
33196,11732
33196,14708
33196,33479
33196,156924
33196,173325
33196,181012
33196,189411
198342,6027
180318,165431
180318,192987
169758,596
169758,1930
169758,3298
169758,9826
169758,10224
169758,156104
169758,207767
2911,1321
2911,1956
2911,10365
218212,3616
218212,11612
218212,18011
218212,184497
218212,221135
46525,128
46525,9743
46525,10349
46525,10685
46525,10787
46525,12617
90785,6496
90785,167316
111190,4663
111190,187056
37845,4480
37845,5483
37845,14766
37845,170195
37845,201195
79628,9571
79628,9666
79628,14735
79628,209714
79628,220561
50674,4458
50674,10787
50674,11100
50674,11239
50674,188957
136336,163503
136336,199228
174773,5420
174773,6178
174773,156217
147129,9716
176734,9673
176734,14512
176734,14818
42244,4344
42244,155139
211729,193170
79950,9826
79950,10714
79950,11223
135812,3633
135812,15032
135812,156075
135812,190986
135812,209714
135812,225470
107355,1930
107355,33501
40833,3891
214091,5565
214091,162262
118293,894
118293,1009
118293,1252
118293,4344
118293,10336
118293,11767
118293,163182
24789,272
24789,394
24789,1909
24789,3133
24789,6231
24789,9854
24789,10241
24789,11181
24789,34117
24789,178159
24789,178856
24789,179433
24789,210990
24789,212592
24789,235794
52017,272
52017,456
52017,1909
52017,2904
52017,3133
52017,9663
52017,178159
52021,1156
52021,1299
52021,3098
52021,3133
52021,4194
52021,9663
52021,11221
52021,179882
52021,188989
52021,211635
84058,436
84058,2041
84058,3352
84058,9748
84058,15140
54768,293
54768,572
54768,5086
54768,6270
54768,9663
54768,9755
54768,10124
54768,11870
54768,14752
54768,155722
54768,156810
54768,170827
211954,1338
211954,155480
52022,3133
52022,8636
52022,156081
52022,174878
174334,271
174334,390
174334,10073
174334,33355
174334,167882
174334,178873
138217,6165
138217,14512
138217,208402
164558,6029
64936,2559
64936,9826
64936,14819
53417,9253
146223,949
146223,2695
146223,10909
146223,33702
200236,1157
200236,11501
200236,11612
200236,13005
27712,187056
185444,3974
185444,193833
158884,6270
158884,41355
158884,187056
126321,187056
65114,1956
65114,10364
65114,158778
65114,188114
65114,189220
47913,497
47913,1556
47913,196349
49802,1472
49802,14915
49802,195114
10432,12339
10432,12416
10432,15127
10432,34117
10432,176666
10432,176691
62648,818
62648,4616
62648,10322
62648,11112
62648,12371
194126,1755
194126,1956
194126,2035
194126,2652
194126,2903
194126,6984
194126,10589
194126,11001
194126,11064
194126,11083
194126,11105
194126,11491
194126,12400
194126,12425
194126,156174
194126,157902
194126,161279
194126,191725
194126,191726
194126,191728
194126,191729
82932,3431
82932,10124
82932,179412
82932,179413
37463,90
37463,155317
37463,193110
183825,5900
183825,9910
183825,222784
124429,5074
124429,130989
124429,187287
124429,221091
171964,582
171964,158718
171964,187056
37183,2136
37183,9826
40231,14626
40231,230996
17282,779
17282,13037
17282,18026
49047,4040
49047,6203
49047,9882
49047,14626
49047,191586
57655,246
57655,567
57655,572
57655,828
57655,2334
57655,9673
57655,11578
57655,12670
57655,14964
57655,199029
57655,200452
57655,202904
207768,445
207768,570
207768,572
207768,2804
207768,3718
207768,6349
207768,164377
212716,10556
212716,12392
212716,13072
122597,271
122597,5526
122597,10073
122597,172971
104634,107
104634,128
104634,255
104634,293
104634,733
104634,1326
104634,10198
104634,10199
104634,10683
104634,11190
104634,14941
104634,155262
104634,158718
28735,191137
103902,2356
103902,198158
115199,9951
146233,904
146233,1930
146233,2158
146233,7002
146233,11004
146233,166625
164457,378
164457,380
164457,2231
164457,5301
164457,9748
164457,11494
164457,13063
164457,15108
164457,18035
164457,166816
164457,195621
164457,207268
164457,207935
164457,238189
164457,238190
133369,6158
133369,10865
133369,33688
133369,209172
130593,187056
156711,7564
156711,179431
156711,187056
91586,3358
91586,9712
91586,15001
91586,18035
91586,162846
91586,206571
195757,3929
195757,3993
195757,156115
195757,191446
96721,5378
96721,6075
96721,6363
96721,159953
96721,185722
96721,233981
112205,254
112205,4009
112205,10391
112205,207128
64820,212
64820,549
64820,7102
64820,8250
64820,11162
58607,1803
11111,3993
11111,4205
11111,4560
11111,6075
11111,8624
11111,201008
169813,516
169813,1252
169813,2438
169813,13000
169813,13149
169813,14819
169813,15232
169813,15300
169813,33841
169813,155643
169813,156316
169813,208400
169813,223268
121789,154846
121789,179574
30995,10183
30995,11931
30995,12377
85509,818
85509,6270
85509,11254
85509,11870
85509,12541
85509,13130
85509,187056
27885,2920
27885,5629
27885,6270
28320,5905
28320,10183
38807,798
38807,9503
38807,9910
38807,193500
41349,11701
41349,187292
106599,1739
106599,6966
180314,10818
180314,11479
180314,13028
180314,193294
133701,83
133701,312
133701,587
133701,1373
133701,10568
133701,14946
34188,6270
34188,10229
34188,13043
34188,155791
63383,11162
12791,1552
12791,3419
12791,173162
9971,1326
9971,2864
9971,10183
156339,947
156339,3423
156339,195333
174348,187056
129139,572
129139,738
129139,893
129139,2466
129139,2487
129139,4553
129139,8181
129139,10809
129139,11316
129139,13088
129139,13118
129139,14714
129139,15300
129139,15319
129139,33910
129139,156777
129139,159574
129139,160961
129139,161958
129139,168135
129139,171818
129139,187056
129139,197757
129139,197758
129139,208445
129139,210608
219288,478
219288,4278
219288,4630
74137,13027
119826,33841
36992,10183
36992,14759
36992,18161
36992,157931
36992,158130
43678,6075
136911,1930
136911,10085
136911,10714
136911,15167
136911,206673
27457,983
27457,6078
108564,254
108564,11038
108564,41610
108564,190855
176238,5565
176238,190947
22731,8087
100544,1010
100544,4087
100544,8015
19458,1308
19458,2041
19458,2471
19458,6270
19458,7376
19458,10707
19458,12392
19458,13130
19458,15300
19458,33467
19458,187056
19458,190100
41347,6083
53407,214549
53374,187056
109417,4344
109417,209714
43065,2793
43065,4434
43065,10183
43065,11614
43065,33490
43065,166323
40950,237
34937,237
245950,1938
245950,14906
245950,192913
114726,1415
114726,4552
114726,9720
114726,9826
121676,187056
156708,187056
71700,155936
71700,155939
47038,5774
47038,9748
47038,206850
136966,1556
136966,14574
136966,15225
136966,162757
85656,12667
85656,232674
32630,6438
32630,15479
32630,157959
32630,169328
139998,1459
139998,14534
139998,33490
139998,204262
73590,156486
73590,156487
221410,1200
221410,4668
221410,6078
221410,6083
221410,6084
221410,9766
221410,33625
221410,165770
75506,839
75506,1852
75506,4379
75506,10247
75506,14626
23045,12553
53949,387
53949,798
53949,3521
53949,10503
53949,11100
53949,14760
53949,33696
53949,161171
53949,191617
53949,219386
53949,219387
53949,226028
53949,232942
53949,235299
53949,235356
53949,235357
53949,235358
53949,235359
25666,4456
25666,4928
25666,5657
25666,6310
448538,2486
448538,2679
448538,10073
179109,9748
179109,187056
129670,680
129670,1415
129670,2689
129670,4995
129670,7312
129670,11314
129670,158606
129670,163798
129670,191008
129670,192786
129670,199947
45756,2637
45756,236951
2093,161814
209263,4501
209263,4543
209263,8508
209263,9840
209263,10707
209263,13043
209263,14534
209263,15160
209263,18053
209263,187056
209263,209022
138697,445
138697,572
138697,5906
138697,10556
138697,18314
138697,33432
138697,33451
133931,2639
133931,2646
133931,202540
28484,1981
28484,10562
36130,242
36130,1880
36130,8029
36130,13015
36130,15156
36130,161304
36130,167726
36130,173361
36130,187527
41889,14665
41889,15016
41889,234213
23385,3051
23385,10012
23385,10183
15810,128
15810,165676
15810,207876
15810,232222
193613,5540
193613,11240
51452,11162
27232,1299
27232,2343
27232,3002
27232,4393
27232,10170
27232,12648
27232,53995
27232,155800
27232,156075
27232,161891
27232,167104
27232,169613
27232,211057
27232,232997
27232,234213
132887,496
132887,4438
132887,5905
132887,158101
132887,163751
70115,2804
70115,4434
70115,6895
70115,10073
70115,11034
70115,33873
70115,34117
70115,34118
118948,703
249333,1157
249333,6038
68780,9950
55230,10617
128241,9748
128241,10051
128241,14604
256382,291
256382,5331
60125,10183
33305,6104
33305,14964
103168,18320
103168,163108
154413,4630
154413,238643
30244,736
30244,1562
30244,3541
30244,5471
30244,7158
30244,197474
158445,2885
158445,15300
165904,10051
165904,10453
165904,14604
43727,236
43727,549
43727,572
43727,1326
43727,2483
43727,10183
43727,11546
43727,13014
43727,13130
43727,14819
43727,14964
43727,202401
139725,18035
146238,395
146238,585
146238,5305
146238,11719
146238,163682
152584,254
152584,1013
152584,9673
152584,9833
152584,10199
152584,10683
152584,10768
152584,10809
152584,11190
152584,18425
152584,18712
152584,33910
152584,41404
152584,156777
152584,158718
152584,162804
152584,192311
138202,187056
122089,254
122089,1228
122089,5879
122089,6078
122089,12105
188761,2349
188761,2652
188761,10249
188761,13005
188761,187056
192160,5950
167032,2564
167032,8087
167032,10603
167032,10685
167032,33630
167032,187065
167032,190349
196355,818
196355,2957
196355,15108
37087,395
37087,12427
37087,155503
37087,155544
37087,195402
102420,156544
1803,293
1803,549
1803,572
1803,703
1803,2483
1803,2804
1803,6270
1803,7002
1803,9826
1803,10183
1803,10594
1803,10714
1803,12105
1803,12670
1803,13130
1803,15127
1803,167043
1803,192097
1803,197161
1803,202572
49393,100
65481,1956
65481,187056
209262,1812
209262,4170
209262,11612
209262,167507
209262,170548
159008,213
159008,6071
159008,14737
159008,159930
159008,195889
159008,220314
55884,14769
55884,179577
55884,186753
126560,192565
276123,2692
276123,157799
276123,164224
276123,182045
3149,534
3149,6737
3149,9910
3149,10125
3149,155493
3149,198102
190754,417
190754,796
190754,6078
190754,6895
190754,158777
190754,181641
49162,9840
34461,2011
34461,4344
34461,12552
34461,15101
109451,1436
109451,10637
109451,14760
86004,9826
86004,158927
86004,161982
86004,187056
86004,207268
78250,1019
78250,156580
78250,166990
53776,2836
53776,9844
53776,10911
